Tree,Nitrogen,Acclimation,Photo,Cond,Ci,Trmmol,VPD,LA,StmRat,BLCond,Tair,Tleaf,Tleaf_Target,TBlk,CO2R,CO2_Target,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,Press
tree30,LN,10,10.66197945,0.051463514,646.2468486,0.499963253,0.944861415,2,0.5,7.713084698,9.889616966,14.58448029,14C,8.298877716,999.8582153,1000,992.4298706,7.0440135,7.374400616,56.31438828,58.95571518,300.4211121,1000.475525,97.80799866
tree30,LN,10,11.44081461,0.051737514,820.4929973,0.50380686,0.947033809,2,0.5,7.713084698,9.89493084,14.55839252,14C,8.300169945,1200.121216,1200,1192.104736,6.991485119,7.32443428,55.86751175,58.52804184,300.4162903,1000.357117,97.79569244
tree30,LN,10,11.79949983,0.051653584,1005.275856,0.50554634,0.951915489,2,0.5,7.713084698,9.863320351,14.55260277,14C,8.266548157,1400.067505,1400,1391.743896,6.933688164,7.267796516,55.52593613,58.20152283,300.4247742,1000.56604,97.80055237
tree30,LN,10,12.67344008,0.051686629,1175.331933,0.504162156,0.948726586,2,0.5,7.713084698,9.803977966,14.46535015,14C,8.210988998,1600.586304,1600,1591.614624,6.872008801,7.205240726,55.24818039,57.92723083,300.4091187,1000.702698,97.79486847
tree30,LN,10,12.6850086,0.050939784,1562.121512,0.501493943,0.957566707,2,0.5,7.713084698,9.79248333,14.49235916,14C,8.198058128,2000.057251,2000,1990.947876,6.812161446,7.143631935,54.8150444,57.48226929,300.4258118,1000.466675,97.80516815
tree30,LN,10,3.27066621,0.049699366,188.4367517,0.43882663,0.861397456,2,0.5,7.713084698,7.755954742,11.90720463,10C,6.242541313,300.0297241,300,297.7654419,5.20112133,5.491645813,48.07780075,50.76333618,300.4337158,999.6635132,97.90142822
tree30,LN,10,1.822103216,0.048565462,136.1730366,0.416970955,0.837807285,2,0.5,7.713084698,7.131624222,11.535532,10C,5.589078426,200.1079559,200,198.8397522,5.109131813,5.385222435,49.2939682,51.95774841,300.427063,999.8652954,97.91676331
tree30,LN,10,0.212054109,0.049305931,91.75582865,0.415364817,0.822284298,2,0.5,7.713084698,7.060453892,11.27193832,10C,5.625313759,100.1427612,100,99.97396088,5.027340412,5.302370071,48.74346542,51.4100647,300.4493408,1000.09491,97.91970062
tree30,LN,10,-0.390928853,0.048885024,74.09043503,0.412858239,0.82441044,2,0.5,7.713084698,7.037920952,11.22530079,10C,5.624163151,61.90829468,50,62.15145111,4.964642048,5.23803854,48.21296692,50.8679924,300.4396057,1000.324585,97.92576599
tree30,LN,10,4.497591211,0.047968351,241.8806412,0.408288166,0.830846518,2,0.5,7.713084698,6.892738819,11.23924637,10C,5.306638718,400.1741028,400,397.072113,4.914169788,5.184559822,48.20415497,50.85646439,300.4336853,1000.312073,97.93310547
tree30,LN,10,5.190695014,0.04733254,216.2141426,0.396781646,0.818421601,2,0.5,7.713084698,6.519524097,11.03909206,10C,4.94754982,400.2914124,400,396.7313538,4.86761713,5.130386353,48.99532318,51.64023972,300.4507141,1000.451111,97.94670105
tree30,LN,10,6.123637198,0.04714815,380.1100158,0.391420476,0.810610963,2,0.5,7.713084698,6.359716892,10.9068346,10C,4.78630352,599.7521362,600,595.5205078,4.83261776,5.09185648,49.18431854,51.82273865,300.4392395,1000.620361,97.95214081
tree30,LN,10,7.423803351,0.04712449,532.6353983,0.390012078,0.80804844,2,0.5,7.713084698,6.302540779,10.84486103,10C,4.726298332,799.9951782,800,794.8468018,4.805245399,5.063560963,49.09394073,51.73308563,300.4365845,1000.492859,97.94216919
tree30,LN,10,7.817823905,0.047309935,717.3710407,0.390544133,0.806044687,2,0.5,7.713084698,6.223155975,10.78662968,10C,4.644191742,999.9822388,1000,994.5195313,4.773795605,5.032464027,49.04127884,51.69858551,300.4454346,1000.497192,97.94371033
tree30,LN,10,8.163869009,0.04743142,903.4380411,0.392053866,0.807171752,2,0.5,7.713084698,6.205963135,10.77685547,10C,4.625327587,1199.969238,1200,1194.223145,4.752299309,5.01196909,48.8819809,51.55293274,300.4499817,1000.48761,97.95083618
tree30,LN,10,8.503366361,0.047236656,1088.047323,0.387192421,0.800469261,2,0.5,7.713084698,6.113389492,10.66951561,10C,4.535795689,1399.964844,1400,1393.944702,4.729609489,4.986084938,48.96004486,51.61502838,300.4278564,1000.634888,97.94975281
tree30,LN,10,8.654422974,0.047307105,1280.493892,0.389895532,0.804992275,2,0.5,7.713084698,6.142214298,10.71107674,10C,4.566587925,1599.962646,1600,1593.788086,4.717279911,4.97552681,48.74359512,51.41205978,300.4532471,1000.464111,97.96646881
tree30,LN,10,8.773974074,0.047067179,1669.571437,0.388538556,0.806267209,2,0.5,7.713084698,6.129802704,10.71346474,10C,4.549758434,2000.067017,2000,1993.710693,4.70719862,4.964557171,48.68166351,51.34325409,300.4443665,1000.604553,97.96752167
tree30,LN,10,2.982652341,0.048065113,195.3747077,0.319814801,0.651558087,2,0.5,7.713084698,3.674510002,7.776816368,6C,2.176185369,299.8792725,300,297.8309021,3.959942102,4.171893597,48.6469841,51.25076294,300.5221252,999.065918,98.05136108
tree30,LN,10,1.286227442,0.047043617,153.4188056,0.307736007,0.640590559,2,0.5,7.713084698,3.193401575,7.481596947,6C,1.644799471,200.1452637,200,199.2483521,3.863961697,4.06795454,49.10863495,51.70126343,300.485199,999.6170044,98.05261993
tree30,LN,10,-0.157068789,0.046575587,104.4589089,0.304223658,0.63966658,2,0.5,7.713084698,2.969497442,7.358601093,6C,1.419088125,100.0254822,100,100.1097565,3.786886215,3.988571405,48.89880371,51.50310135,300.4784241,999.3469238,98.0538559
tree30,LN,10,0.072408395,0.0463657,76.06193266,0.301326077,0.636526743,2,0.5,7.713084698,2.796527624,7.229480267,6C,1.23686254,79.44995117,50,79.38583374,3.728023767,3.927800417,48.73694611,51.34865189,300.4780884,999.4986572,98.06193542
tree30,LN,10,1.907437773,0.045182888,327.0379632,0.291405203,0.631714043,2,0.5,7.713084698,2.678911686,7.089449406,6C,1.117197871,400.0323792,400,398.6854553,3.683730841,3.87693882,48.5677681,51.11509705,300.4797668,999.7109985,98.07402039
tree30,LN,10,3.198186184,0.044943278,279.7295561,0.289273593,0.630459479,2,0.5,7.713084698,2.604089022,7.013357639,6C,1.041719675,399.8652039,400,397.65979,3.644153118,3.835966825,48.30307007,50.84554672,300.4623108,999.7792969,98.07595825
tree30,LN,10,4.093599112,0.045191335,446.1198483,0.289004962,0.626508169,2,0.5,7.713084698,2.50573349,6.912443161,6C,0.944091797,599.9848633,600,597.1451416,3.61355567,3.805195808,48.23672104,50.79489136,300.464447,999.7468872,98.08210754
tree30,LN,10,5.286212947,0.045927348,604.1982133,0.29499506,0.629382318,2,0.5,7.713084698,2.468525648,6.925310135,6C,0.903882444,800.2058716,800,796.5305786,3.588830709,3.784457207,48.03926849,50.65787888,300.4487305,999.7540283,98.09352112
tree30,LN,10,4.77323788,0.044375704,814.3350948,0.285393914,0.630096867,2,0.5,7.713084698,2.45078373,6.897425652,6C,0.886577308,1000.015747,1000,996.6491699,3.568297863,3.757552862,47.82624054,50.36283875,300.4639587,999.776062,98.09653473
tree30,LN,10,4.808653591,0.044933725,1012.70862,0.288844147,0.629896721,2,0.5,7.713084698,2.428696156,6.873518467,6C,0.861107469,1199.636353,1200,1196.205444,3.551069975,3.742621422,47.67373657,50.24534988,300.4551697,999.8878174,98.1037674
tree30,LN,10,5.005179688,0.044482781,1202.057498,0.286958916,0.632085062,2,0.5,7.713084698,2.387974262,6.881666183,6C,0.818683863,1400.052856,1400,1396.454346,3.535760641,3.726066828,47.60520554,50.16747284,300.4523315,999.7570801,98.10205841
tree30,LN,10,5.011534519,0.045217434,1402.566335,0.290402713,0.629409187,2,0.5,7.713084698,2.382208109,6.832039356,6C,0.811632872,1599.916992,1600,1596.272583,3.525822163,3.718405247,47.49526978,50.08950043,300.4655151,999.8581543,98.11109924
tree30,LN,10,6.386043739,0.044823794,1747.086301,0.287883926,0.629454118,2,0.5,7.713084698,2.370330095,6.821565628,6C,0.798884571,2000.131348,2000,1995.497803,3.519426584,3.710356951,47.45311356,50.02746201,300.4401855,999.9161377,98.11911011
tree30,LN,10,2.631697367,0.046689939,205.4577811,0.264182923,0.555588234,2,0.5,7.713084698,1.255619287,4.801220417,2C,0.03196004,300.2069702,300,298.4024658,2.963648319,3.138972998,43.30669403,45.86865234,300.4182434,1000.445496,98.18617249
tree30,LN,10,-1.451220178,0.040672651,256.042104,0.232279876,0.560398725,2,0.5,7.713084698,1.178934813,4.808711052,2C,0.004114535,199.8570709,200,200.7921448,2.940107822,3.094265461,43.20466614,45.47000122,300.4212341,999.6876831,98.19620514
tree30,LN,10,0.291629265,0.046020758,88.8410167,0.25308044,0.540140088,2,0.5,7.713084698,1.032619953,4.323290348,2C,0.016738931,100.0772858,100,99.86631012,2.838530302,3.006509781,42.15651703,44.65126801,300.4171143,1000.704651,98.20313263
tree30,LN,10,0.199460565,0.045766513,89.36000772,0.251518989,0.539817915,2,0.5,7.713084698,0.997683585,4.218258381,2C,0.01790287,97.34200287,50,97.19294739,2.780352354,2.947296143,41.39751053,43.88318634,300.4336853,1000.733948,98.20547485
tree30,LN,10,1.265231272,0.045874323,351.7415113,0.25385949,0.543621544,2,0.5,7.713084698,1.002336144,4.20725584,2C,0.020312997,400.3471069,400,399.4372864,2.733327866,2.90184164,40.68662262,43.19501114,300.4179688,1000.718506,98.21250153
tree30,LN,10,1.882468888,0.046289191,330.1737381,0.259003991,0.549717552,2,0.5,7.713084698,1.018694758,4.255955219,2C,0.018521009,400.1783447,400,398.8563232,2.696603775,2.868540049,40.0941391,42.65055084,300.4148254,1000.529663,98.21601868
tree30,LN,10,2.528586094,0.045440594,503.7301072,0.25570905,0.552844649,2,0.5,7.713084698,1.014698982,4.249866009,2C,0.018353021,599.9837036,600,598.1985474,2.663161993,2.832909822,39.61077881,42.13554001,300.4275818,1000.654053,98.22214508
tree30,LN,10,3.070178966,0.045364763,682.2998641,0.256657309,0.55585183,2,0.5,7.713084698,1.015684247,4.260299683,2C,0.01956054,800.0428467,800,797.8624878,2.637943506,2.808337688,39.2349968,41.76932907,300.4052429,1000.58783,98.22738647
tree30,LN,10,3.161203947,0.045357015,877.1394979,0.257488929,0.557764027,2,0.5,7.713084698,1.021380544,4.260194778,2C,0.021808274,1000.048157,1000,997.772522,2.61780715,2.788753986,38.92029572,41.46185303,300.4101868,1000.388367,98.22930145
tree30,LN,10,3.577118922,0.044442123,1058.047471,0.253250251,0.559835591,2,0.5,7.713084698,1.019453526,4.272051811,2C,0.019781698,1200.383667,1200,1197.800415,2.606466532,2.7745893,38.7587204,41.2587471,300.4323425,1000.5,98.23350525
tree30,LN,10,3.239916032,0.044753487,1269.074572,0.255082226,0.560039709,2,0.5,7.713084698,1.019425035,4.261551857,2C,0.01874226,1400.096191,1400,1397.701904,2.59667635,2.766024351,38.61671066,41.13518524,300.4188538,1000.567749,98.24238586
tree30,LN,10,3.183606972,0.044689252,1469.075298,0.255245526,0.561193659,2,0.5,7.713084698,1.020666122,4.270154476,2C,0.019016303,1600.096069,1600,1597.7052,2.589963675,2.759416342,38.51303864,41.03282166,300.4274902,1000.571289,98.24136353
tree30,LN,10,3.495348192,0.044348501,1852.755802,0.253801588,0.562302421,2,0.5,7.713084698,1.023500562,4.282249928,2C,0.020852508,1999.858643,2000,1997.194458,2.586730242,2.755213737,38.45856857,40.96352005,300.4476013,1000.52124,98.24510193
tree32,LN,10,2.479839268,0.010117711,-95.68685388,0.091518956,0.878125699,2,0.5,7.713084698,15.47270489,19.71020889,18C,13.89023209,300.0493469,300,298.380188,14.37763882,14.43768883,80.53581238,80.87217712,300.4083862,998.1530151,98.81816864
tree32,LN,10,0.971408885,-0.005943951,456.2600981,-0.050189243,0.818252779,2,0.5,7.713084698,14.7520752,19.28867722,18C,13.13135147,200.0135651,200,199.3735046,14.47341633,14.440485,84.91716003,84.72394562,300.4099121,998.4360962,98.8171463
tree32,LN,10,-0.464026239,-0.02870941,73.4784335,-0.233936574,0.787567263,2,0.5,7.713084698,14.34452724,18.99246788,18C,12.72086906,100.0618057,100,100.3863602,14.48783207,14.33432388,87.27537537,86.35063171,300.4181824,998.6182251,98.82411957
tree32,LN,10,-1.469864903,-0.027508868,-34.51191153,-0.215036498,0.755813439,2,0.5,7.713084698,14.09932899,18.71306038,18C,12.4798708,49.83470917,50,50.82052994,14.41100788,14.26989269,88.20088959,87.33721161,300.418335,998.7010498,98.82274628
tree32,LN,10,3.170361355,-0.022499096,616.4517156,-0.172532025,0.742056466,2,0.5,7.713084698,13.93042755,18.5605545,18C,12.3122921,399.8292236,400,397.7642517,14.31374073,14.20050907,88.57324982,87.87257385,300.4141846,998.9832153,98.82562256
tree32,LN,10,3.063340129,-0.020127644,634.5176283,-0.152094474,0.731537645,2,0.5,7.713084698,13.80134201,18.43767738,18C,12.18617058,399.7743225,400,397.7751465,14.24031162,14.14048481,88.86065674,88.23773193,300.4078369,999.1940308,98.82559967
tree32,LN,10,4.369483843,-0.017704618,981.5404871,-0.132778861,0.726251322,2,0.5,7.713084698,13.75107956,18.40696716,18C,12.14229202,599.7458496,600,596.8895874,14.24017143,14.15302372,89.14752197,88.6019516,300.4086609,998.8608398,98.82227325
tree32,LN,10,5.199920592,-0.016725652,1280.445406,-0.124976621,0.723691659,2,0.5,7.713084698,13.75851059,18.42310715,18C,12.14569473,799.7240601,800,796.3284302,14.28196239,14.19993973,89.37069702,88.8574295,300.4095459,998.8977051,98.82749939
tree32,LN,10,5.511533417,-0.017674875,1479.668817,-0.131666869,0.721363773,2,0.5,7.713084698,13.75459957,18.429739,18C,12.1351757,1000.031494,1000,996.4493408,14.3192091,14.23279476,89.62433624,89.08347321,300.396637,998.5940552,98.82505798
tree32,LN,10,5.611490897,-0.015098335,1772.306421,-0.111317996,0.714245131,2,0.5,7.713084698,13.72943401,18.39729691,18C,12.1129818,1199.769043,1200,1196.121826,14.33323383,14.26018047,89.86468506,89.40666199,300.4121399,998.9993896,98.83131409
tree32,LN,10,6.035735353,-0.018995156,1884.281015,-0.138339071,0.705157438,2,0.5,7.713084698,13.70362282,18.33747864,18C,12.08854294,1399.912476,1400,1396.022705,14.36318684,14.27240086,90.19921112,89.62908173,300.4090271,998.7903442,98.82634735
tree32,LN,10,5.414056671,-0.013973814,2193.608114,-0.100287213,0.695406182,2,0.5,7.713084698,13.67898846,18.2753334,18C,12.06251621,1599.884766,1600,1596.387207,14.35275269,14.28694534,90.28340149,89.8694458,300.4358215,999.1052856,98.83204651
tree32,LN,10,6.031422658,-0.015241239,2601.577438,-0.109683081,0.697194967,2,0.5,7.713084698,13.67499352,18.31007957,18C,12.06142902,1999.773438,2000,1995.903687,14.38687611,14.31489849,90.52462769,90.0717392,300.4072266,998.7913818,98.83539581
tree32,LN,10,2.288540371,0.068156142,239.8264785,0.669678604,0.967263963,2,0.5,7.713084698,11.28372097,15.25408459,14C,9.765240669,299.8753967,300,298.2189331,7.371623993,7.81395483,54.26916885,57.5255661,300.4293213,999.8148804,98.83638763
tree32,LN,10,1.050726468,0.063854455,169.7829698,0.615342155,0.948321165,2,0.5,7.713084698,10.69324207,14.97522354,14C,9.114982605,199.9432526,200,199.1621094,7.286409855,7.692939281,55.78678894,58.89928818,300.4005737,999.8170776,98.83438873
tree32,LN,10,-0.260803421,0.062365427,105.3598478,0.594208339,0.937585363,2,0.5,7.713084698,10.41568279,14.80162144,14C,8.828762054,100.066246,100,100.2002335,7.216567993,7.609140873,56.28500366,59.3468399,300.4216309,999.6904907,98.83629608
tree32,LN,10,-1.117635915,0.061324836,79.5440764,0.580866188,0.932089921,2,0.5,7.713084698,10.25201893,14.68873882,14C,8.658092499,50.45889282,50,51.1831398,7.15664053,7.54042244,56.43331909,59.45960999,300.4238586,999.9051514,98.84033203
tree32,LN,10,3.417152545,0.060836078,301.9888706,0.570355863,0.922649104,2,0.5,7.713084698,10.13965988,14.54285526,14C,8.545565605,400.1772156,400,397.7512207,7.099769115,7.476643562,56.40854263,59.40285492,300.4138489,999.9507446,98.84305573
tree32,LN,10,3.015711318,0.060597144,312.2003955,0.566306678,0.919718929,2,0.5,7.713084698,10.06345177,14.46967506,14C,8.467019081,399.8632202,400,397.7057495,7.052984238,7.42717123,56.32182693,59.30990982,300.4383545,999.9451294,98.84052277
tree32,LN,10,4.718625468,0.060742416,463.5524826,0.569068593,0.922020201,2,0.5,7.713084698,9.996974945,14.44682312,14C,8.399299622,600.0498657,600,596.6825562,7.003345966,7.379388332,56.17336273,59.1895752,300.4284973,1000.051392,98.83786774
tree32,LN,10,4.746673192,0.060747908,659.682083,0.568960745,0.921753546,2,0.5,7.713084698,9.980298996,14.4096756,14C,8.379261017,799.9911499,800,796.5293579,6.966359138,7.34236145,55.936409,58.95552063,300.4147644,1000.015564,98.83306122
tree32,LN,10,5.561185933,0.0597539,832.2524912,0.560237787,0.922636769,2,0.5,7.713084698,9.925924301,14.37807941,14C,8.323465347,1000.026672,1000,995.9529419,6.929161072,7.299407959,55.84065628,58.82439804,300.4202881,1000.127747,98.83292389
tree32,LN,10,5.236778065,0.060539844,1039.380293,0.564904505,0.918379401,2,0.5,7.713084698,9.898528099,14.30851746,14C,8.302287102,1199.44397,1200,1195.507935,6.894487858,7.267843246,55.66287994,58.67717361,300.4102173,1000.124939,98.83213806
tree32,LN,10,6.181134777,0.059837235,1209.160066,0.562341424,0.924903178,2,0.5,7.713084698,9.904278755,14.34205914,14C,8.30202961,1399.884644,1400,1395.247314,6.865828991,7.237489223,55.41265106,58.41223907,300.4203491,999.9610596,98.83660889
tree32,LN,10,6.06011047,0.059934723,1409.82257,0.562782467,0.92417625,2,0.5,7.713084698,9.883572578,14.3131485,14C,8.278774261,1600.035156,1600,1595.403198,6.841758728,7.213703156,55.29601288,58.30211639,300.4334412,1000.349609,98.83831024
tree32,LN,10,7.127807574,0.059153077,1772.102389,0.556192423,0.925350377,2,0.5,7.713084698,9.821619987,14.29524994,14C,8.216734886,2000.168701,2000,1994.684814,6.815052032,7.182673931,55.30918884,58.29271317,300.4159851,1000.322632,98.83794403
tree32,LN,10,2.016476918,0.059462368,240.5431728,0.449566559,0.74561805,2,0.5,7.713084698,7.632997513,11.44583035,10C,6.136842251,299.8734436,300,298.4417725,5.887869835,6.185292244,55.4158783,58.21518326,300.4385986,999.2333374,98.84966278
tree32,LN,10,0.814997544,0.057118375,174.0045356,0.421803323,0.728202245,2,0.5,7.713084698,7.007254601,11.1369772,10C,5.444036961,199.7962799,200,199.1977844,5.8042202,6.083314896,57.01802826,59.75973129,300.4266052,999.7590332,98.84986115
tree32,LN,10,-0.133546715,0.056734165,102.608597,0.413012957,0.717872081,2,0.5,7.713084698,6.700502396,10.93083191,10C,5.126700401,99.94464874,100,100.0060577,5.731985569,6.005290031,57.50376129,60.24557114,300.4215088,999.7490234,98.84408569
tree32,LN,10,-0.715512769,0.057275199,70.10107364,0.412169695,0.709798824,2,0.5,7.713084698,6.507564068,10.7625246,10C,4.931756973,50.22331238,50,50.68571472,5.666245937,5.938993454,57.60665512,60.37957764,300.4403687,999.8347168,98.84874725
tree32,LN,10,2.9189993,0.057625799,312.4123604,0.412707988,0.706457272,2,0.5,7.713084698,6.398759365,10.66151714,10C,4.81991148,400.1272888,400,398.0746155,5.611945629,5.885085583,57.48170471,60.2794075,300.4168091,999.9075928,98.84500885
tree32,LN,10,2.855034801,0.057302659,313.6848258,0.409986569,0.705756831,2,0.5,7.713084698,6.317579269,10.59772873,10C,4.737053394,400.0187378,400,398.009491,5.565624714,5.8369627,57.32664108,60.12145615,300.432312,1000.103821,98.84402466
tree32,LN,10,3.559777743,0.058069597,492.5316879,0.412101035,0.700139558,2,0.5,7.713084698,6.237409592,10.48203945,10C,4.653680801,600.0089111,600,597.4752808,5.521400452,5.794144154,57.1859436,60.01078415,300.4382935,1000.00354,98.84297943
tree32,LN,10,4.080799112,0.058332263,675.8507552,0.415997387,0.703606647,2,0.5,7.713084698,6.199543476,10.477108,10C,4.615569592,799.9025269,800,796.965271,5.479575634,5.754908085,56.90052795,59.75961304,300.4392395,1000.158691,98.8416748
